index,id, MLS, Price, Latitude, Longitude, LandSize, SizeInterior, Bedrooms, Bathrooms,
292,24652472,16584492,51000,47.008414,-70.359668, 1461.1 m2,0,2,0, 
293,25022870,202226045,52000,49.560043,-99.293326, 9000 sqft, 740 sqft,2,1, 
294,24571117, NB074577,52000,46.94594,-67.57168, 107.59 ac,710, 2 + 0,1, 
295,22403420, N227300,52500,55.33783,-123.1057, 10516.3 sqft,0,0,0, 
296,25026618,202226049,52500,54.776061,-101.848687, Unknown, 646 sqft,2,1, 
297,25055928, SK913876,52500,52.850339,-104.055857, 7620 sqft, 686 sqft,2,1, 
298,24869988,1249883,52500,47.233475,-55.361984, under 0.5 acre|under 1/2 acre, 1092 sqft,3,2, 
299,24766138,1248632,52500,48.928023,-55.653743, 79.9x60.5x49.8x23.5x13.9x21.6x16.3x12.05x 133.90|0-4050 sqft, 956 sqft,2,1, 
300,25061382, SK913961,52900,49.880706,-103.435629, 6098.4 sqft, 1152 sqft,2,2, 
301,24434959,21482734,53000,48.76360457,-78.09263753, 3716 m2, 1173.27 sqft,2,1, 
302,25005320, SK911622,53100,50.457958,-104.622495, 3128 sqft, 1092 sqft,4,1, 
303,24500831, SK898110,53500,52.862913,-104.333257, 6000 sqft, 783 sqft,2,1, 
304,24960607, SK910678,53900,50.100753,-102.629015, 6250 sqft, 1122 sqft,2,2, 
305,24750758, SK904907,54000,51.567948,-101.902203, 9681 sqft, 1268 sqft,3,2, 
306,25034802, SK913426,54000,52.444329,-109.153917, 7000 sqft, 616 sqft,2,1, 
307,24121001, SK886425,54000,50.543005,-103.87949, 21875 sqft, 2919 sqft,0,0, 
308,24908557,202223488,54000,50.772428,-96.989689, Unknown, 490 sqft,2,1, 
309,24956241, E4316590,54000,54.06244785,-113.6450653, 120 m2, 62.48 m2,2,1, 
310,24918498,1250434,54000,47.610504,-57.609722, tbd|under 1/2 acre, 820 sqft,3,1, 
311,25048018,1252844,54500,47.630366,-52.945991, 50 x 100|under 1/2 acre, 1150 sqft,3,1, 
312,24447638,40264694,54500,45.31619137,-79.0632314, 49.5 ac|25 - 50 acres,921.72, 2 + 0,2, 
313,24402368,40258945,54500,45.31619137,-79.0632314, 49.5 ac|25 - 50 acres,921.72, 2 + 0,2, 
314,24620274, SK901515,54900,50.110108,-106.961545, 5625 sqft, 1180 sqft,3,2, 
315,24939988, SK910100,54900,49.705079,-106.570929, 5750 sqft, 802 sqft,2,2, 
316,24948253, SK910367,54900,51.629143,-106.43862, 0.13 ac, 1500 sqft,2,1, 
317,24415904, SK894902,54900,52.771132,-108.284696, 6000 sqft, 572 sqft,2,1, 
318,24658663, A1239187,54900,53.098319,-109.472743, 6008 sqft|4051 - 7250 sqft, 826 sqft, 1 + 0,1, 
319,24997304, SK911485,54900,51.638524,-102.435443, 0.2 ac, 768 sqft,2,1, 
320,24921732, SK909710,54900,50.45778,-104.637185, 3126 sqft, 648 sqft,2,1, 
321,25046927,202226551,54900,50.695957,-98.033444, Unknown, 558 sqft,1,1, 
322,24567579, SK900073,54900,50.449777,-104.593694,0, 520 sqft,1,1, 
323,25035829, SK913421,54900,49.806489,-104.159627, 100x120, 2119 sqft,3,2, 
324,25001068, NB081443,54900,46.334841,-66.698016, 1 ac,1797, 2 + 0,2, 
325,24227032,20538718,54900,46.722972,-79.097551, 77 m2, 73.9 m2,3,1, 
326,25021843, NB081612,54900,45.903052,-66.582596,0,896, 3 + 0,1, 
327,24585637, SK900539,54999,49.879562,-103.436967, 6000 sqft, 974 sqft,2,1, 
328,24540910,28926390,55000,49.75846458,-77.63193577, 325.2 m2,0,5,2, 
329,25006461, SK911764,55000,51.260448,-105.989479, 11616 sqft, 1532 sqft,4,1, 
330,25038463, SK913491,55000,51.848697,-105.036676, 6000 sqft, 728 sqft,2,1, 
331,24981226, SK911106,55000,51.371539,-102.446878, 14000 sqft, 831 sqft,1,1, 
332,24683380,202217580,55000,51.233049,-101.3524, Unknown, 942 sqft,2,1, 
333,24841062, SK907797,55000,53.199345,-105.774079, 52x120, 1108 sqft,3,2, 
334,24948954, SK910474,55000,52.198682,-105.119764, 50x131.0, 595 sqft,2,1, 
335,24544400, SK899380,55000,50.931001,-102.807936, 7000 sqft, 754 sqft,3,2, 
336,24457783, SK896000,55000,50.863192,-109.268431, 12000 sqft, 1053 sqft,3,2, 
337,24623701,202216062,55000,50.734172,-101.021663, Unknown, 600 sqft,1,1, 
338,25008080,21722935,55000,49.758539,-77.632231, 325.2 m2, 908.47 sqft,5,2, 
339,25008285, SK911763,55000,50.093958,-108.47889, 6500 sqft, 838 sqft,2,1, 
340,25046040,202226534,55000,50.565792,-100.583821, Unknown, 1100 sqft,2,2, 
341,25055526, SK913853,55000,50.37538,-102.580632, 10000 sqft, 1248 sqft,3,1, 
342,24169582, SK888549,55000,51.885287,-102.094393, 12500 sqft, 1145 sqft,2,1, 
343,24224303, SK889817,55000,51.937249,-102.537692, 5200 sqft, 560 sqft,1,1, 
344,24737909, A1245515,55000,56.040304,-117.132403, 7491 sqft|7251 - 10889 sqft, 667 sqft, 1 + 0,1, 
345,22403431, N227311,55000,55.336,-123.0994, 14003.85 sqft,0,0,0, 
346,22693974, A1057401,55000,56.1918903,-117.6031417, 556.62 m2|4051 - 7250 sqft, 554 sqft, 1 + 0,1, 
347,24412101, E4294091,55000,53.70868649,-111.7365114,0, 61.32 m2,1,1, 
348,24554384, SK899722,55000,53.633416,-109.202104, 6375 sqft, 616 sqft,2,1, 
349,24851879,11256140,55000,46.25414619,-73.21028633, 28000 sqft, 516 sqft,1,1, 
350,25011763,20385257,55000,46.22861633,-71.53002273, 4302.3 m2,0,3,2, 
351,24841062, SK907797,55000,53.199345,-105.774079, 52x120, 1108 sqft,3,2, 
352,24554384, SK899722,55000,53.633416,-109.202104, 6375 sqft, 616 sqft,2,1, 
353,24906879, E4314724,55345,53.26765737,-113.5439068, 557.42 m2, 139 m2,1,3, 
354,24801017, SK906582,55555,49.629759,-105.998555, 4600 sqft, 808 sqft,2,1, 
355,23882475, SK878739,56000,50.684663,-102.476727, 13068 sqft, 1343 sqft,2,1, 
356,24821403,202221272,56000,49.409475,-99.456898, 50 x 120, 1092 sqft,3,2, 
357,24237314,40236621,56400,45.31619137,-79.0632314, 49.5 ac|25 - 50 acres,921.72, 2 + 0,2, 
358,24911768, SK909450,56900,51.562027,-101.892997, 12154.76 sqft, 768 sqft,2,1, 
359,24200288, SK889285,56900,52.983322,-105.430998, 0.14 ac, 1138 sqft,2,2, 
360,24495250, M142930,57000,46.67086,-65.137824, 26.68 Acres|50+ acres, 640 sqft,1,0, 
361,24391658, SK894262,57000,49.389127,-101.598327, 5750 sqft, 807 sqft,4,2, 
362,24732369, SK904574,57000,51.266623,-103.736246, 6534 sqft, 884 sqft,2,1, 
363,24845932, SK907915,57000,51.559474,-101.892216, 6100 sqft, 864 sqft,4,2, 
364,24995901, SK911427,57000,50.470054,-104.611061, 6245 sqft, 748 sqft,0,0, 
365,23798912, E4268719,57000,53.09554943,-111.781988,0, 74 m2,1,1, 
366,24946072,202224370,57500,51.493032,-101.431774, 18400 sqft, 884 sqft,2,1, 
367,24634736, SK901888,57900,51.955139,-102.656801, 6250 sqft, 936 sqft,3,2, 
368,24949925, SK910351,57900,52.870578,-103.357894, 23994 sqft, 1548 sqft,4,2, 
369,24771624, SK905624,58000,49.133978,-102.980218, 6000 sqft, 1066 sqft,3,1, 
370,24778063,202220097,58000,51.146189,-100.040352, Unknown, 908 sqft,2,2, 
371,24202200, SK889225,58000,49.646937,-108.412545, 4800 sqft, 724 sqft,2,1, 
372,24644832, SK902222,58000,53.197628,-105.781664, 0.12 ac, 636 sqft,2,1, 
373,24758176, SK905436,58000,52.19574,-105.126343, 6500 sqft, 562 sqft,2,1, 
374,24480038,202212317,58500,51.99982,-101.32413, 0.55 ac, 900 sqft,3,1, 
375,25052371, SK913728,58500,50.457812,-104.63563, 3128 sqft, 1051 sqft,3,1, 
376,24828833, SK907380,58700,52.74823,-109.018838, 0.13 ac, 706 sqft,4,1, 
377,24620900, A1235462,58822,56.070714,-118.391108, 648 m2|4051 - 7250 sqft, 1056 sqft, 3 + 0,1, 
378,24717667, NB077339,58900,46.5713,-67.67203, 2.5 ac,800, 2 + 0,1, 
379,24100233, SK885823,58900,51.555437,-107.991137, 7000 sqft, 944 sqft,2,2, 
380,25020622,202221340,58900,49.701659,-100.727385, 0.24 ac, 560 sqft,2,1, 
381,24596201, SK900881,58900,52.409853,-108.70634, 6000 sqft, 684 sqft,3,1, 
382,24840737,10641449,59000,46.35523097,-70.26063318, 5139 sqft, 528 sqft,2,1, 
383,24679907, NB075908,59000,46.467444,-67.573141, 560 m2,720, 2 + 0,1, 
384,24817209, SK907016,59000,49.11019,-105.52039, 7200 sqft, 1104 sqft,3,2, 
385,23929534, SK881160,59000,49.173548,-101.797283, 6000 sqft, 708 sqft,2,1, 
386,24180138, SK888796,59000,49.458308,-104.297402, 6250 sqft, 895 sqft,2,1, 
387,25001141,202225427,59000,49.242584,-98.538902, 50 x 125, 1080 sqft,3,2, 
388,24933626,26472464,59000,46.85297146,-72.47165187, 1045.1 m2,0,6,1, 
389,25011293,1252442,59000,47.159781,-55.108767, under 0.5 acre|under 1/2 acre, 815 sqft,2,1, 
390,24929346,11619241,59000,47.93812133,-68.60750688, 1010.3 m2,0,2,1, 
391,24888948,1249900,59000,47.555381,-53.662969, Under 1/2 Acre|under 1/2 acre, 660 sqft,2,1, 
392,24146245, SK887968,59000,49.001309,-102.54662, 12500 sqft, 1056 sqft,2,1, 
393,24713442,1248070,59000,48.993824,-54.8716, Unknown|0-4050 sqft, 1075 sqft,3,2, 
394,24699933,9119185,59000,45.90215549,-70.62421053, 1257 m2,0,2,1, 
395,24772552, SK905790,59000,51.487728,-107.52612, 50x142.6, 753 sqft,1,1, 
396,25006090, A2008229,59000,54.37384923,-113.4548346, 0.28 ac|10890 - 21799 sqft (1/4 - 1/2 ac), 906 sqft, 2 + 0,1, 
397,24871421,196293,59000,55.7141614,-120.1325341, 0.162 ac|under 1 acre, 836 sqft,1,1, 
398,24137394, SK887717,59000,49.632883,-105.99928, 5762 sqft, 960 sqft,3,1, 
399,24734125, SK904711,59000,49.646098,-108.410964, 7200 sqft, 1460 sqft,4,1, 
400,24777642, A1251277,59000,52.69328,-110.139346, 15600 sqft|10890 - 21799 sqft (1/4 - 1/2 ac), 1494 sqft, 2 + 0,2, 
401,25006090, A2008229,59000,54.37384923,-113.4548346, 0.28 ac|10890 - 21799 sqft (1/4 - 1/2 ac), 906 sqft, 2 + 0,1, 
402,24871421,196293,59000,55.7141614,-120.1325341, 0.162 ac|under 1 acre, 836 sqft,1,1, 
403,24734125, SK904711,59000,49.646098,-108.410964, 7200 sqft, 1460 sqft,4,1, 
404,24577738, SK900308,59500,52.405347,-104.310658,0, 768 sqft,2,1, 
405,24827913, SK907329,59500,49.902828,-109.48145, 6500 sqft, 784 sqft,1,1, 
406,24754449, SK905296,59500,50.459449,-104.626738, 4691 sqft, 924 sqft,2,1, 
407,24686158,10653877,59800,46.31085,-75.850652, 5392.72 sqft,0,1,1, 
408,24425381,1244841,59900,49.0141,-58.138166, unknown|under 1/2 acre, 850 sqft,2,1, 
409,24860995, NB079050,59900,47.99943,-66.68402, 372 m2,1130, 3 + 0,1, 
410,25007026,202225549,59900,49.003764,-97.225549, Unknown, 1086 sqft,4,1, 
411,24950938, M147554,59900,46.057123,-65.496594, 4.4 Acres|3 - 10 acres, 180 sqft,0,0, 
412,25035503,13552398,59900,46.32525,-70.965457, 928.4 m2,0,1,1, 
413,24692133,27011796,59900,46.69768303,-70.00083799, 9367 sqft, 1485 sqft,3,2, 
414,24305479,10293583,59900,46.582734,-70.070752, 79970 sqft, 768 sqft,1,1, 
415,24898246, NB080495,59900,46.64829,-65.822524, 2788 m2,600, 2 + 0,1, 
416,24947354, NB080943,59900,46.864131,-65.670058, 0.54 ac,2300, 1 + 0,1, 
417,24843736,1249490,59900,47.074517,-55.823767, 147x84x179x8.2|under 1/2 acre, 1802 sqft,4,2, 
418,24502510,1245453,59900,47.007,-53.638, 85x176x85x176|10890 - 21799 sqft (1/4 - 1/2 ac), 1000 sqft,3,1, 
419,25023481,16890839,59900,46.46143,-73.195491, 3000 m2,0,1,1, 
420,24137356, SK887716,59900,49.390865,-105.628458, 7500 sqft, 1000 sqft,3,1, 
421,24725102, NB077194,59900,45.367922,-66.248124, 782 m2,1500, 4 + 0,1, 
422,24884941, NB079364,59900,45.8272,-65.27535, 1.06 ac,720, 2 + 0,1, 
423,24994528, M148781,59900,45.907673,-64.515373, 1115 Sq Metres|under 1/2 acre, 1300 sqft,3,1, 
424,25000075, NB081378,59900,45.958711,-66.686069,0,784, 2 + 0,1, 
425,24965714,21776121,59900,45.96855567,-73.89333543, 896.8 m2,0,1,0, 
426,24938168, NB080872,59900,45.941311,-66.711789,0,1121, 2 + 0,2, 
427,24595919, SK900844,59900,52.409345,-108.698625, 6000 sqft, 715 sqft,2,1, 
428,24095420, A1188603,59900,52.512043,-110.964322, 6000 sqft|4051 - 7250 sqft, 803 sqft, 2 + 0,1, 
429,25056310, SK913745,59900,52.082975,-109.395112, 9742 sqft, 800 sqft,2,1, 
430,25045434, SK913661,59900,51.747294,-105.011356, 9000 sqft, 960 sqft,3,1, 
431,24682199,202217587,59900,51.361595,-100.142108, Unknown, 749 sqft,3,2, 
432,24969568, E4316947,59900,52.0928402,-111.4457355,0, 78.42 m2,3,1, 
433,24498350, SK898154,59900,51.566638,-101.896009, 6500 sqft, 832 sqft,2,1, 
434,24195081,202206254,59900,50.772127,-99.495327, Unknown, 810 sqft,2,1, 
435,24590536, SK900659,59900,50.78867,-104.963858, 8450 sqft, 690 sqft,2,1, 
436,24903304,202223343,59900,50.776979,-99.496586, 72 x 55, 743 sqft,4,1, 
437,24890961, SK908973,59900,53.199939,-105.786818, 6271 sqft, 709 sqft,2,1, 
438,24946561, SK910400,59900,53.018979,-106.746785, 0.42 ac, 1349 sqft,1,1, 
439,24942292, SK910289,59900,52.785146,-108.295846, 5000 sqft, 616 sqft,1,1, 
440,25035418, SK913439,59900,52.925822,-106.794811,0, 740 sqft,3,2, 
441,24576187, SK900304,59900,52.98308,-105.426976, 9225 sqft, 974 sqft,1,1, 
442,24494791, SK898045,59900,53.197448,-105.776504, 5221 sqft, 485 sqft,2,1, 
443,24810480, SK906823,59900,53.200302,-105.769976, 30x120.7, 794 sqft,1,1, 
444,24742718, A1245866,59900,53.711243,-111.744031, 6500 sqft|4051 - 7250 sqft, 567 sqft, 1 + 0,1, 
445,24926045, A2003640,59900,56.24498952,-118.5989028, 6000 sqft|4051 - 7250 sqft, 672 sqft, 2 + 1,1, 
446,24708663, SK903883,59900,50.45526,-104.631731, 4371 sqft, 913 sqft,2,1, 
447,24411585, SK894781,59900,50.461881,-104.632709, 3128 sqft, 610 sqft,2,1, 
448,24411692, SK894785,59900,50.460182,-104.623948, 3125 sqft, 789 sqft,2,1, 
449,24436924, SK895375,59900,50.456274,-104.624108, 3125 sqft, 672 sqft,2,1, 
450,23851969, SK877897,59900,50.453201,-106.07044, 5375 sqft, 1032 sqft,3,1, 
451,24938168, NB080872,59900,45.941311,-66.711789,0,1121, 2 + 0,2, 
452,24947354, NB080943,59900,46.864131,-65.670058, 0.54 ac,2300, 1 + 0,1, 
453,24898246, NB080495,59900,46.64829,-65.822524, 2788 m2,600, 2 + 0,1, 
454,25023481,16890839,59900,46.46143,-73.195491, 3000 m2,0,1,1, 
455,25035503,13552398,59900,46.32525,-70.965457, 928.4 m2,0,1,1, 
456,24692133,27011796,59900,46.69768303,-70.00083799, 9367 sqft, 1485 sqft,3,2, 
457,24305479,10293583,59900,46.582734,-70.070752, 79970 sqft, 768 sqft,1,1, 
458,24688800,1247654,59995,48.426143,-58.497826, UNKNOWN|Unknown, 1000 sqft,4,2, 
459,24975181, SK911066,60000,52.296862,-103.807819, 0.71 ac, 1003 sqft,3,1, 
460,24841067, SK907784,60000,53.489751,-104.678338, 120x130, 1533 sqft,3,1, 
461,24515704, SK898158,60000,51.486976,-107.521613, 0.2 ac, 756 sqft,2,1, 
462,24646748, SK902281,60000,52.161831,-103.522329, 12500 sqft, 1519 sqft,4,1, 
463,25041296, SK913582,60000,51.333918,-107.442927, 7020 sqft, 670 sqft,2,1, 
464,24319820, SK892088,60000,52.851912,-104.04503, 6000 sqft, 780 sqft,2,1, 
465,24843560, SK907731,60000,50.452074,-106.070448, 108x125, 936 sqft,2,1, 
466,25048040, SK913621,60000,50.19682,-103.136057, 6250 sqft, 824 sqft,2,1, 
467,24627277,202215892,60000,50.435918,-100.58787, Unknown, 800 sqft,2,1, 
468,24917724,202223632,60000,49.766206,-100.628359, Unknown, 2278 sqft,5,3, 
469,24666856, SK902867,60000,49.902361,-102.033751, 10800 sqft, 968 sqft,3,1, 
470,24218475, SK889711,60000,54.395494,-109.227601, 6750 sqft, 1284 sqft,3,2, 
471,24862277, A1257040,60000,55.549103,-117.291186, 5000 sqft|4051 - 7250 sqft, 200 sqft, 1 + 0,1, 
472,22403432, N227312,60000,55.33661,-123.0987, 16888.58 sqft,0,0,0, 
473,24631478,21433073,60000,48.423262,-71.23838, 2344.37 sqft,0,2,1, 
474,24486036, NB073545,60000,47.296377,-68.026255, 0.23 ac,530, 3 + 0,1, 
475,24609496,12826010,60000,45.335489,-71.46874, 1194.7 m2,0,1,1, 
476,24093548,17136257,60000,45.482978,-73.876707, 196 m2,0,1,1, 
477,24093595,24647537,60000,45.482761,-73.876705, 181.3 m2,0,1,1, 
478,24093601,25447258,60000,45.482761,-73.876705, 208.1 m2,0,1,1, 
479,24093605,25766965,60000,45.482978,-73.876707, 187.8 m2,0,1,1, 
480,24100126,23983518,60000,45.482551,-73.876753, 298.6 m2,0,1,1, 
481,24995573, SK911515,60000,49.515113,-108.812363, 6000 sqft, 936 sqft,3,1, 
482,24292864, SK891538,60000,49.881168,-103.437693, 12000 sqft, 1130 sqft,4,2, 
483,24540118,22825350,60000,46.657054,-75.758082, 18400 sqft, 385 sqft,0,0, 
484,24702293,1247941,60000,46.733581,-53.362019, TBD|under 1/2 acre, 2360 sqft,3,2, 
485,23523451, NB062071,60000,46.768986,-65.762364, 1 ac,800, 0 + 0,0, 
486,23965451,1240526,60000,47.158561,-55.158071, 0.0873ha|under 1/2 acre, 2082 sqft,4,2, 
487,24973256, NB081209,60000,46.151599,-66.03891, 1079 m2,952, 2 + 0,1, 
488,24890524, M147233,60000,46.07437,-64.58941, 4087 Sq Meters|1 - 3 acres, 840 sqft,1,1, 
489,24893926, NB079421,60000,46.17147,-65.87341, 590 sqft,1050, 2 + 0,1, 
490,24665216, SK902648,61000,49.957459,-103.578434, 12000 sqft, 1380 sqft,2,2, 
491,25021255, SK912077,61900,51.039943,-102.162703, 0.07 ac, 800 sqft,3,2, 
492,24973430, SK911031,62500,53.20996,-105.716421, 6498 sqft, 915 sqft,3,2, 
493,24906486, SK909360,62500,50.468412,-104.626683, 6250 sqft, 882 sqft,2,1, 
494,22403419, N227298,62500,55.33613,-123.0995, 12636.83 sqft,0,0,0, 
495,24896384, E4314350,62500,54.15426544,-113.8665761, 33.29 m2, 62.47 m2,2,1, 
496,22896508, NB054412,62500,44.959019,-66.964401, under 1/2 acre,1450, 0 + 0,0, 
497,24821517, SK907158,62700,51.531207,-107.23886, 75x115, 618 sqft,2,1, 
498,24911089, SK909442,62900,50.469338,-104.624127, 6252 sqft, 680 sqft,2,1, 
499,24255590, SK890640,62900,50.459003,-104.636825,0, 1000 sqft,3,1, 
500,24884756, NB079353,62900,45.495305,-66.117838, 42033 sqft,1080, 3 + 0,1, 
501,24823145,196092,63000,55.764783,-120.223035, 0.138 ac|under 1 acre, 669 sqft,2,1, 
502,24805898, A1254247,63100,56.14731247,-117.7317627, 7885 sqft|7251 - 10889 sqft, 1010 sqft, 2 + 0,1, 
503,25020473, SK912103,63500,50.460769,-104.639503, 4696 sqft, 1212 sqft,3,1, 
504,24848437,1249675,63800,51.358104,-55.57886, 70 x 100|4051 - 7250 sqft, 2240 sqft,3,1, 
505,25038137, SK913500,63900,50.471603,-104.648177, 3624 sqft, 748 sqft,3,1, 
506,25005794, SK911708,63900,50.946741,-104.208414, 9000 sqft, 1200 sqft,3,1, 
507,24235736, SK890087,64000,50.658364,-102.080804, 0.14 ac, 748 sqft,2,1, 
508,24764754, NB077959,64000,47.99493,-66.691298,0,700, 2 + 0,1, 
509,24966499, SK910806,64000,51.548053,-103.983307, 0.93 ac, 1368 sqft,4,1, 
510,24626543, SK901661,64000,52.001325,-104.738527, 6000 sqft, 1600 sqft,0,1, 
511,24930916, SK909953,64500,50.838965,-101.701489, 6098 sqft, 760 sqft,2,1, 
512,24834592, SK907555,64500,51.141212,-105.445232, 11500 sqft, 925 sqft,2,1, 
513,25041367, SK913592,64500,51.414316,-106.603964, 6000 sqft, 768 sqft,2,3, 
514,24855246,24488763,64500,46.76751027,-72.06140733, 11724 sqft,0,1,1, 
515,24853373,17502660,64900,45.95038678,-76.02906978, 4058 m2, 222 sqft,1,0, 
516,25042468, NB081769,64900,45.935533,-65.174021, 0.12 ac,928, 2 + 0,1, 
517,24030972,14413347,64900,46.07957938,-75.97953575, 760 m2, 1797.57 sqft,4,1, 
518,24968800, SK910900,64900,50.853326,-109.404208, 5750 sqft, 672 sqft,2,1, 
519,24989326, SK911397,64900,50.256025,-103.615932, 3125 sqft, 600 sqft,2,3, 
520,24880225, SK908456,64900,50.651542,-102.07973, 0.48 ac, 1120 sqft,2,2, 
521,24575066,202214455,64900,50.14039,-101.03031, Unknown, 1216 sqft,3,2, 
522,24158779,10415097,64900,48.588694,-68.185305, 3016.6 sqft,0,3,1, 
523,23461283,1233831,64900,48.666709,-53.111792, 195 x 100 x 126 x 26|10890 - 21799 sqft (1/4 - 1/2 ac), 984 sqft,2,1, 
524,24820247,40315409,64900,51.25130209,-80.61199081, under 1/2 acre,988, 3 + 0,1, 
525,24820417, X5747688,64900,51.25126841,-80.61201074, 90 x 130 FT,0,3,1, 
526,24944981, SK910263,64900,51.140638,-105.444165, 0.2 ac, 1299 sqft,3,1, 
527,24955650, A2005078,64900,51.6432458,-111.9209034, 6250 sqft|4051 - 7250 sqft, 810 sqft, 2 + 0,1, 
528,24592044, A1232969,64900,52.912699,-111.227858, 14000 sqft|10890 - 21799 sqft (1/4 - 1/2 ac), 1795 sqft, 6 + 0,1, 
529,24762551, E4308884,64900,52.96807459,-113.3665518,0, 100 m2,4,2, 
530,24813167,202221083,64900,46.2062389,-60.0378182, 1/2 - 1 acre,0, 2 + 0,1, 
531,24990631, NB081387,64900,47.681902,-65.690259,0,692, 1 + 0,1, 
532,25051087,9104922,65000,45.957295,-70.651967, 556.6 m2,0,1,1, 
533,25038517,202225544,65000,45.6878001,-64.3789492, 1/2 - 1 acre,0, 5 + 0,2, 
534,24589013,202215163,65000,45.68574951,-62.70092826, under 1/2 acre,0, 2 + 0,1, 
535,24932975, NB080819,65000,45.59185,-67.3207, 1858 m2,1100, 2 + 0,2, 
536,24814411,25498711,65000,45.38261889,-71.0088659, 3716.1 m2,0,3,1, 
537,24898205, NB079483,65000,44.927224,-66.933552, 0.2 ac,1200, 3 + 0,2, 
538,24955888,11069371,65000,45.04156038,-73.07273391, 318.6 m2,0,1,0, 
539,24928957,202223830,65000,50.377323,-100.634766, 0.1 ac, 910 sqft,3,1, 
540,25004512, A2008395,65000,50.241297,-113.14864, 2875 sqft|0-4050 sqft, 700 sqft, 1 + 0,1, 
541,25033233, SK912365,65000,50.458038,-104.638648, 3125 sqft, 945 sqft,3,2, 
542,24585000,202214984,65000,50.668609,-100.810149, Unknown, 1040 sqft,2,2, 
543,25055923, SK913891,65000,51.013632,-103.047656, 1.62 ac, 1500 sqft,1,2, 
544,24573562,16076128,65000,48.67544017,-77.63955554, 40000 sqft, 2400 sqft,3,1, 
545,24989636,1252197,65000,48.586206,-53.190728, unknown|under 1/2 acre, 1150 sqft,2,1, 
546,24227230, SK889945,65000,49.114478,-105.527977, 7680 sqft, 1329 sqft,3,3, 
547,25044681, X5819289,65000,49.0617639,-81.0241423, 66 x 132 FT,0,3,2, 
548,24931859,1250485,65000,49.163308,-57.43919, Approx. 100x148x112|under 1/2 acre, 813 sqft,3,1, 
549,24630047, SK901714,65000,49.138638,-102.995297, 6000 sqft, 722 sqft,2,1, 
550,24814466, A1254343,65000,55.756124,-118.712118, 5400 sqft|4051 - 7250 sqft, 1247 sqft, 2 + 0,1, 
551,25044681, X5819289,65000,49.0617639,-81.0241423, 66 x 132 FT,0,3,2, 
552,24931859,1250485,65000,49.163308,-57.43919, Approx. 100x148x112|under 1/2 acre, 813 sqft,3,1, 
553,24630047, SK901714,65000,49.138638,-102.995297, 6000 sqft, 722 sqft,2,1, 
554,24935963, SK910113,65000,53.355426,-104.017692, 6330 sqft, 854 sqft,2,1, 
555,24802538, SK906554,65000,52.770124,-108.286994, 6000 sqft, 1010 sqft,2,1, 
556,25037320, SK913482,65000,53.197257,-105.777461, 0.14 ac, 711 sqft,2,1, 
557,24949215, SK910468,65000,51.637977,-103.534202, 70x120, 938 sqft,4,1, 
558,24547951, SK899321,65000,51.309605,-104.99137, 5000 sqft, 1346 sqft,4,2, 
559,24149449, SK887780,65000,52.082978,-109.394998, 5700 sqft, 1 sqft,2,1, 
560,24232567, SK890100,65000,51.172628,-103.492768, 6250 sqft, 720 sqft,3,2, 
561,23934623, SK881118,65000,51.766551,-104.174507, 50x120, 1108 sqft,4,1, 
562,24486630, SK897795,65000,52.418965,-104.493793, 5750 sqft, 876 sqft,3,1, 
563,24850978, SK908047,65000,52.44535,-109.154212, 7000 sqft, 592 sqft,1,1, 
564,24939656, SK910182,65000,52.328459,-109.936938, 7179.7 sqft, 660 sqft,2,1, 
565,24898205, NB079483,65000,44.927224,-66.933552, 0.2 ac,1200, 3 + 0,2, 
566,24955888,11069371,65000,45.04156038,-73.07273391, 318.6 m2,0,1,0, 
567,25051087,9104922,65000,45.957295,-70.651967, 556.6 m2,0,1,1, 
